treeID,plot,family,genus,species,genspec,dbh,diameter,srl,rtd,rbi,nroot,toughness,sla,nleaf,pleaf,wsg,vd,d,ks_theo,toughness_specmean,sla_specmean,nleaf_specmean,pleaf_specmean,wsg_specmean,vd_specmean,d_specmean,ks_theo_specmean,tpi,elevation,TPI,Dim1,Dim2,order,clade
3897,SF-US6,Podocarpaceae,Podocarpus,oleifolius,Podocarpus oleifolius,20.8,0.7951,8.372836177474403,0.2405582922824302,1.1780334667486807,12.83395,NA,NA,NA,NA,NA,NA,NA,NA,2.49024434291119,38.3261081081081,11.42959,0.589537097554455,0.418021611444624,466.910687255649,33.8470795848593,21.4568246809976,1.20627008072575,1933,1.20627008072575,2.422116456279577,1.8244628498296642,Cupressales,Gymnosperms
1158,SF-US2,Podocarpaceae,Podocarpus,oleifolius,Podocarpus oleifolius,23,0.8188,8.505306848502817,0.22322964923891464,2.38772465526136,10.21718,2.49,38.3261081081081,11.42959,0.589537097554455,0.418,466.910687255649,33.8470795848593,21.4568246809976,2.49024434291119,38.3261081081081,11.42959,0.589537097554455,0.418021611444624,466.910687255649,33.8470795848593,21.4568246809976,1.09964376051021,1993,1.09964376051021,2.432879108220854,0.3438621557665418,Cupressales,Gymnosperms
3646,SF-LS6,Podocarpaceae,Prumnopitys,montana,Prumnopitys montana,33.3,0.8453,4.225835579514825,0.42159090909090907,3.5028187325855695,13.5932,NA,60.9994339622641,11.0357,0.676310888476096,0.512,802.260109261311,20.855986089342,4.95599434228697,NA,55.6901581576027,13.399805,0.934744482397768,0.539496173612698,854.302579757347,21.1166375036912,5.62175273284221,-0.347906813870844,2039,-0.347906813870844,-3.826868601726322,1.1498865205735564,Cupressales,Gymnosperms
3894,SF-US6,Primulaceae,Myrsine,coriacea,Myrsine coriacea,11.8,0.8837,3.5565681338314117,0.45845122859270293,1.1142676955071722,17.96415,0.842,83.0283218390805,10.61278,0.531456156961564,0.669,38.5731964912329,52.3037531625787,8.59439006294649,0.888880357168235,68.5980299340331,10.999015,0.461954701877558,0.724511299607255,26.3154927918006,63.7368011192574,11.4727268312288,1.20627008072575,1933,1.20627008072575,2.422116456279577,1.8244628498296642,Ericales,Superasterids
1150,SF-US2,Primulaceae,Myrsine,coriacea,Myrsine coriacea,17.05,0.761,4.277165704131497,0.5139269406392694,2.7108715296170507,8.21447,NA,NA,12.72971,0.376730867600594,0.723,28.8340663417419,59.8570124691875,10.7766206818376,0.888880357168235,68.5980299340331,10.999015,0.461954701877558,0.724511299607255,26.3154927918006,63.7368011192574,11.4727268312288,1.09964376051021,1993,1.09964376051021,2.432879108220854,0.3438621557665418,Ericales,Superasterids
3865,SF-US5,Proteaceae,Panopsis,sp1,Panopsis sp1,23.1,0.8514,3.868274810661946,0.4540866458240286,1.5128881543400183,17.68263,NA,NA,10.1641,0.862496443148468,0.493,2.09880142329275,144.001147060339,36.5648068122177,1.281329921009,58.3598044927717,9.89677,0.488630312888709,0.540401945569532,2.92953190053425,124.333355658161,30.8038580797817,1.13905785477566,1954,1.13905785477566,2.1471898687557154,1.3964865855229451,Proteales,Proteales
3788,SF-MS6,Rosaceae,Prunus,herthae,Prunus herthae,18.15,0.4435,10.96815629386991,0.5903314917127072,2.077738123934733,12.58993,1.017,71.8409417706476,13.91502,0.716951449571522,0.626,6.83455039311988,86.5897591866693,13.0839976928462,1.0172653445957,71.8409417706476,13.91502,0.716951449571522,0.626211801518242,6.83455039311988,86.5897591866693,13.0839976928462,-0.366616439111289,2020,-0.366616439111289,0.7693186298580045,0.6761347500574504,Rosales,Rosids
4078,SF-US3,Rosaceae,Prunus,opaca,Prunus opaca,11.25,0.7775,3.899899709685933,0.5405135520684736,1.0760168697789496,9.17497,NA,NA,16.21241,0.403646736046393,0.689,12.7470444987059,74.1043356402946,12.7574576470772,NA,NA,16.21241,0.403646736046393,0.688507326828427,12.7470444987059,74.1043356402946,12.7574576470772,0.659740027499244,2020,0.659740027499244,2.4309076490572314,-0.3567347732870172,Rosales,Rosids
3631,SF-LS5,Rubiaceae,Elaeagia,mollis,Elaeagia mollis,16.5,0.2728,16.976908240794856,1.006470588235294,3.3462443742987777,16.96728,0.868,114.875032228361,21.1061,1.0996228763247,0.619,30.7509280615509,55.1742401859996,8.44772282902799,0.895511813130398,104.55969831757,21.723545,1.05784948797955,0.620575835053395,27.3737542638114,61.6953219251306,11.639296277935,-0.489617219069389,2054,-0.489617219069389,-3.596369724074442,1.079132532143424,Gentianales,Superasterids
3633,SF-LS5,Rubiaceae,Elaeagia,mollis,Elaeagia mollis,23.75,0.2218,18.857676685621446,1.3677777777777778,4.622250557857826,19.74122,0.923,94.2443644067797,22.34099,1.01607609963439,0.622,23.996580466072,68.2164036642616,14.830869726842,0.895511813130398,104.55969831757,21.723545,1.05784948797955,0.620575835053395,27.3737542638114,61.6953219251306,11.639296277935,-0.489617219069389,2054,-0.489617219069389,-3.596369724074442,1.079132532143424,Gentianales,Superasterids
3616,SF-LS5,Rubiaceae,Elaeagia,mollis,Elaeagia mollis,12.8,0.4409,8.01945692883895,0.8165137614678899,3.7128799572201507,13.51416,NA,NA,NA,NA,NA,NA,NA,NA,0.895511813130398,104.55969831757,21.723545,1.05784948797955,0.620575835053395,27.3737542638114,61.6953219251306,11.639296277935,-0.489617219069389,2054,-0.489617219069389,-3.596369724074442,1.079132532143424,Gentianales,Superasterids
3657,SF-LS6,Rubiaceae,Elaeagia,mollis,Elaeagia mollis,32.9,0.3459,18.554995663486554,0.5736318407960198,3.2672849423036743,14.46367,NA,NA,NA,NA,NA,NA,NA,NA,0.895511813130398,104.55969831757,21.723545,1.05784948797955,0.620575835053395,27.3737542638114,61.6953219251306,11.639296277935,-0.347906813870844,2039,-0.347906813870844,-3.826868601726322,1.1498865205735564,Gentianales,Superasterids
4085,SF-LS2,Rubiaceae,Cordiera,sp1,Cordiera sp1,24.35,0.5786,10.402532338308456,0.3654545454545454,1.8460870367863929,18.506710000000002,NA,NA,23.99747,0.657943138034765,0.633,46.5843525514343,51.9441164246282,9.79548328954962,0.809568143860774,97.9506324983301,23.453958,1.14464488320103,0.634555565389593,39.6968583083272,52.7076777598679,8.92188088866867,-0.538349468730141,2026,-0.538349468730141,-0.8080554644154119,-0.6687561521705936,Gentianales,Superasterids
903,SF-LS1,Rubiaceae,Cordiera,sp1,Cordiera sp1,17.7,0.4855,11.011336242159802,0.49089692101740295,2.610295510712737,13.4526,0.87,98.739951219512193,24.53085,0.964117550130693,0.673,28.5403163358787,54.6545584418601,7.21245650145442,0.809568143860774,97.9506324983301,23.453958,1.14464488320103,0.634555565389593,39.6968583083272,52.7076777598679,8.92188088866867,-0.01030582060977,2002,-0.01030582060977,0.972550577760726,0.24506549543816084,Gentianales,Superasterids
4029,SF-LS3,Rubiaceae,Cordiera,sp1,Cordiera sp1,20.6,0.285,25.88960429769392,0.6057142857142856,5.601513360074976,13.65685,0.746,103.942679824561,28.2136,1.8772946630751,0.548,43.3032048370497,48.4578727084156,7.20688261200755,0.809568143860774,97.9506324983301,23.453958,1.14464488320103,0.634555565389593,39.6968583083272,52.7076777598679,8.92188088866867,-0.332169511902799,2089,-0.332169511902799,0.8452284902743088,-0.8556291326530685,Gentianales,Superasterids
3622,SF-LS5,Rubiaceae,Elaeagia,mollis,Elaeagia mollis,12.05,0.3616,13.835232558139534,0.7027237354085604,3.561933417458997,13.97546,NA,NA,NA,NA,NA,NA,NA,NA,0.895511813130398,104.55969831757,21.723545,1.05784948797955,0.620575835053395,27.3737542638114,61.6953219251306,11.639296277935,-0.489617219069389,2054,-0.489617219069389,-3.596369724074442,1.079132532143424,Gentianales,Superasterids
4001,SF-US1,Rubiaceae,Faramea,bangii,Faramea bangii,13,0.7739,7.395169597989949,0.28736462093862813,0.8239114388636478,17.09765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1506257202462,2039,1.1506257202462,1.6162072312054612,0.6608917368614052,Gentianales,Superasterids
3682,SF-LS4,Rubiaceae,Guettarda,sp1,Guettarda sp1,12.8,0.6149,9.38051714898178,0.3588461538461538,1.2568523447008964,30.41377,NA,76.9339034727202,19.59702,0.841320133034765,0.57,NA,NA,NA,NA,76.9339034727202,19.59702,0.841320133034765,0.570108077080306,NA,NA,NA,-1.1092903749556,2063,-1.1092903749556,0.29118333097770527,-2.628745892661061,Gentianales,Superasterids
4084,SF-LS2,Rubiaceae,Palicourea,stenosepala,Palicourea stenosepala,13.1,0.4054,23.223908138597906,0.3336021505376344,3.6189053279793426,29.54845,NA,NA,31.92395,1.28948781315583,0.416,18.9062431008153,67.3240846035626,11.6125842936171,0.570570470984445,117.535682839173,28.201415,1.13556341097533,0.389653704051142,19.5394187999643,64.8243561944741,10.6642391980025,-0.538349468730141,2026,-0.538349468730141,-0.8080554644154119,-0.6687561521705936,Gentianales,Superasterids
3690,SF-LS4,Rubiaceae,Palicourea,thyrsiflora,Palicourea thyrsiflora,14.1,0.4697,17.695051903114187,0.32655367231638416,4.453574298916476,17.88814,NA,NA,NA,NA,NA,NA,NA,NA,0.437145577025739,169.380446067296,25.7633633333333,0.997497326783628,0.43381585910441,22.6394545757635,63.5193949014481,11.1450575714028,-1.1092903749556,2063,-1.1092903749556,0.29118333097770527,-2.628745892661061,Gentianales,Superasterids
3965,SF-MS2,Rubiaceae,Psychotria,tinctoria,Psychotria tinctoria,10.65,0.5957,26.94150864639237,0.13320095313741065,1.4851405162047422,33.67456,0.545,127.361393442623,20.62332,0.868610245745875,NA,NA,NA,NA,0.544840421851255,127.361393442623,23.09398,0.713662438929751,0.459716674385578,51.610990241524,43.7404564520075,5.91925658843448,-0.300753699130654,1950,-0.300753699130654,-4.9208685231153515,2.105644435740456,Gentianales,Superasterids
9003,SF-LS3,Sapindaceae,Allophylus,sp1,Allophylus sp1,NA,0.6183,9.965826086956522,0.3341528833258829,2.0780043640776404,17.60247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.332169511902799,2089,-0.332169511902799,0.8452284902743088,-0.8556291326530685,Sapindales,Rosids
3706,SF-MS4,Sapindaceae,Allophylus,sp2,Allophylus sp2,10.3,0.372,15.05833103448276,0.6109550561797753,2.390703187329456,17.65023,0.604,149.495837209302,30.31474,1.9894558939901,NA,NA,NA,NA,0.588210143843797,134.890158011123,30.2638,1.74492264164644,0.487335791442598,15.390691689773,66.0882856982875,8.46183714204166,-0.796605891508645,1927,-0.796605891508645,-3.5865872562857404,-2.886597528232259,Sapindales,Rosids
3668,SF-LS6,Sapindaceae,Cupania,sp1,Cupania sp1,15.9,0.511,7.314188191881919,0.667076923076923,2.200898521551148,10.94842,1.149,82.0090203199309,19.28322,1.46973080357988,0.892,9.40321954909798,57.5806400627173,3.57924677062853,1.20029352915138,78.7545451589557,15.1592033333333,1.2603147504237,0.805467548903503,10.3872226022726,76.7595315783304,16.3072866273268,-0.347906813870844,2039,-0.347906813870844,-3.826868601726322,1.1498865205735564,Sapindales,Rosids
4120,SF-MS1,Sapindaceae,Cupania,sp1,Cupania sp1,29.75,0.4211,13.043546371936568,0.5505291005291005,2.2841463297821,10.90518,1.445,74.9255174825175,6.87397,1.28105907626931,0.797,12.3166682611054,92.3988031365944,33.0237092642356,1.20029352915138,78.7545451589557,15.1592033333333,1.2603147504237,0.805467548903503,10.3872226022726,76.7595315783304,16.3072866273268,-0.018355948187606,2034,-0.018355948187606,0.8072607089448341,-0.41681010010703684,Sapindales,Rosids
3696,SF-MS4,Sapindaceae,Cupania,sp1,Cupania sp1,13.65,0.3406,14.253989205103043,0.7690566037735849,4.478542411727791,14.24502,1.007,79.3290976744186,19.32042,1.03015437142192,0.727,9.4417799966144,80.2991515356795,12.3189038471162,1.20029352915138,78.7545451589557,15.1592033333333,1.2603147504237,0.805467548903503,10.3872226022726,76.7595315783304,16.3072866273268,-0.796605891508645,1927,-0.796605891508645,-3.5865872562857404,-2.886597528232259,Sapindales,Rosids
3823,SF-US4,Sapindaceae,Matayba,inelegans,Matayba inelegans,14.25,0.8576,6.328900422914264,0.27350157728706626,1.1602851993169505,24.01891,0.909,94.04678125,22.88454,0.910890906289196,0.757,15.5794913503779,68.929966029675,10.8603592278801,0.907581062981533,94.04678125,20.91903,0.894007022781052,0.762067736665966,14.0230884603102,78.2748176837675,18.3988156508924,0.761426673280571,1913,0.761426673280571,1.975449743662489,-0.02149301650303742,Sapindales,Rosids
4128,SF-MS1,Sapotaceae,Micropholis,guyanensis,Micropholis guyanensis,23.25,0.5353,9.135460553490294,0.48614457831325303,2.473216243650232,16.74143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.53943,0.627772419379727,0.673417716709353,19.6686217730671,70.8734569617653,16.0962827918608,-0.018355948187606,2034,-0.018355948187606,0.8072607089448341,-0.41681010010703684,Ericales,Superasterids
3717,SF-MS4,Sapotaceae,Pouteria,austin-smithii,Pouteria austin-smithii,13.4,0.6049,8.44391151425398,0.41205186880244093,3.395886483122181,19.14286,1.674,43.6911547911548,16.09966,0.586000905871287,0.716,13.5592819478704,61.5534506623127,5.69232096939567,1.67351422661128,43.6911547911548,16.09966,0.586000905871287,0.715518230257519,13.5592819478704,61.5534506623127,5.69232096939567,-0.796605891508645,1927,-0.796605891508645,-3.5865872562857404,-2.886597528232259,Ericales,Superasterids
3651,SF-LS6,Simaroubaceae,Picrasma,longistaminea,Picrasma longistaminea,35.9,0.9054,9.544698940998487,0.16272772033481042,1.5818556402980737,31.76775,NA,NA,27.8249,1.10740454432556,0.37,5.48727055690866,101.756811832322,21.1448220200361,NA,NA,27.8249,1.10740454432556,0.3704464192116,5.48727055690866,101.756811832322,21.1448220200361,-0.347906813870844,2039,-0.347906813870844,-3.826868601726322,1.1498865205735564,Sapindales,Rosids
3692,SF-MS4,Siparunaceae,Siparuna,aspera,Siparuna aspera,17.1,0.4286,19.116286019210243,0.3631782945736434,1.529704175310798,23.07263,0.387,168.55915942029,27.93808,3.50696433632872,0.395,15.359418990713,72.0277992409665,13.7236653585898,0.387011769951792,168.55915942029,27.93808,3.50696433632872,0.394522163322938,15.359418990713,72.0277992409665,13.7236653585898,-0.796605891508645,1927,-0.796605891508645,-3.5865872562857404,-2.886597528232259,Laurales,Early agiosperms
6184,SF-LS2,Solanaceae,Cestrum,schlechtendahlii,Cestrum schlechtendahlii,10.3,0.5813,11.09478155339806,0.3396937573616019,1.9032826155916036,24.83008,NA,NA,NA,NA,NA,NA,NA,NA,0.859171434457748,101.89556372549,16.66647,0.873165979871542,0.602359302491705,NA,NA,NA,-0.538349468730141,2026,-0.538349468730141,-0.8080554644154119,-0.6687561521705936,Solanales,Superasterids
9005,SF-LS3,Solanaceae,Cestrum,sp1,Cestrum sp1,NA,0.7482,8.670148662041626,0.2624187256176853,3.5550251595188938,22.94759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.332169511902799,2089,-0.332169511902799,0.8452284902743088,-0.8556291326530685,Solanales,Superasterids
3707,SF-MS4,Staphyleaceae,Turpinia,occidentalis,Turpinia occidentalis,30,0.6129,21.61429567642957,0.15672131147540982,2.681086243220659,19.03281,NA,NA,15.03469,0.491647727171734,0.36,15.67862934145,88.4967225357566,36.7136643704892,0.740203114496557,125.229735064935,18.80114,1.06386981474227,0.374276047441183,12.3666842362091,81.307813270416,23.866946902662,-0.796605891508645,1927,-0.796605891508645,-3.5865872562857404,-2.886597528232259,Crossosomatales,Rosids
3713,SF-MS4,Staphyleaceae,Turpinia,occidentalis,Turpinia occidentalis,50.3,0.6361,18.775443078913327,0.1675880758807588,1.956809965674866,21.80156,0.921,69.2557272727273,16.12826,0.616921688253493,0.43,10.8199019261245,94.8916028491727,30.1997406096817,0.740203114496557,125.229735064935,18.80114,1.06386981474227,0.374276047441183,12.3666842362091,81.307813270416,23.866946902662,-0.796605891508645,1927,-0.796605891508645,-3.5865872562857404,-2.886597528232259,Crossosomatales,Rosids
4038,SF-LS3,Staphyleaceae,Turpinia,occidentalis,Turpinia occidentalis,16.9,0.5557,42.098841698841696,0.09795763993948563,4.061044058842952,26.82295,0.559,181.203742857143,25.24047,2.08304002880159,0.333,10.6015214410529,60.5351144263188,4.68743572781499,0.740203114496557,125.229735064935,18.80114,1.06386981474227,0.374276047441183,12.3666842362091,81.307813270416,23.866946902662,-0.332169511902799,2089,-0.332169511902799,0.8452284902743088,-0.8556291326530685,Crossosomatales,Rosids
3923,SF-MS3,Theaceae,Gordonia,fruticosa,Gordonia fruticosa,15.2,0.7003,6.491497310221159,0.3997610513739546,1.7218716837280823,10.13931,NA,228.299835405999,18.15954,0.568588053308298,0.522,46.1461152089251,63.9297261113608,22.931427854982,1.22230996294576,109.60446794139,12.9938933333333,0.477813822600147,0.523274408830104,47.0426660257302,57.3157819436509,15.9441824346046,0.141729122407738,2027,0.141729122407738,1.346066068870499,-0.6630942581591166,Ericales,Superasterids
3843,SF-US4,Theaceae,Gordonia,fruticosa,Gordonia fruticosa,24.3,0.5942,4.788540573896945,0.7537209302325582,2.074787720865019,9.48369,NA,NA,NA,NA,NA,NA,NA,NA,1.22230996294576,109.60446794139,12.9938933333333,0.477813822600147,0.523274408830104,47.0426660257302,57.3157819436509,15.9441824346046,0.761426673280571,1913,0.761426673280571,1.975449743662489,-0.02149301650303742,Ericales,Superasterids
3748,SF-MS5,Urticaceae,Boehmeria,sp1,Boehmeria sp1,11.3,0.366,21.975694177863083,0.4329639889196676,1.6944213070859127,26.76424,0.262,249.60525,33.15083,1.31558419796873,0.428,12.2469126398901,73.8515186076751,13.7237070921761,0.261809881386168,249.60525,33.15083,1.31558419796873,0.427588463181605,12.2469126398901,73.8515186076751,13.7237070921761,-0.29218638831365,1971,-0.29218638831365,-1.31760829425014,-0.9837062081604165,Rosales,Rosids
3743,SF-MS5,Urticaceae,Cecropia,angustifolia,Cecropia angustifolia,24.2,0.4984,11.171773640372365,0.4586516853932584,2.499825670051957,16.07923,0.507,66.3775388007055,22.15954,1.37907722546282,0.283,2.61093956642911,167.503383802911,77.044510580867,0.506908493747687,66.3775388007055,22.15954,1.37907722546282,0.283420129667623,2.61093956642911,167.503383802911,77.044510580867,-0.29218638831365,1971,-0.29218638831365,-1.31760829425014,-0.9837062081604165,Rosales,Rosids
3685,SF-LS4,Urticaceae,Myriocarpa,stipitata,Myriocarpa stipitata,18.35,0.3406,24.22808066759388,0.45220125786163523,2.3708394780938447,23.36808,0.325,174.4382,29.46118,1.72608627175595,0.299,7.36794802506026,158.776017263173,266.098760608237,0.325206600384439,174.4382,33.07242,1.69901058895839,0.2863202513258,7.36794802506026,158.776017263173,266.098760608237,-1.1092903749556,2063,-1.1092903749556,0.29118333097770527,-2.628745892661061,Rosales,Rosids
3678,SF-LS4,Urticaceae,Myriocarpa,stipitata,Myriocarpa stipitata,14,0.5563,17.197820069204152,0.2392384105960265,3.142749644378361,23.37037,NA,NA,36.68366,1.67193490616083,0.274,NA,NA,NA,0.325206600384439,174.4382,33.07242,1.69901058895839,0.2863202513258,7.36794802506026,158.776017263173,266.098760608237,-1.1092903749556,2063,-1.1092903749556,0.29118333097770527,-2.628745892661061,Rosales,Rosids
3734,SF-MS4,Urticaceae,Myriocarpa,stipitata,Myriocarpa stipitata,14.8,0.3535,31.000442687747032,0.32857142857142857,4.94191591296924,19.46377,NA,NA,NA,NA,NA,NA,NA,NA,0.325206600384439,174.4382,33.07242,1.69901058895839,0.2863202513258,7.36794802506026,158.776017263173,266.098760608237,-0.796605891508645,1927,-0.796605891508645,-3.5865872562857404,-2.886597528232259,Rosales,Rosids
3955,SF-MS2,Violaceae,Leonia,glycycarpa,Leonia glycycarpa,13.4,0.61,10.086486749805143,0.3391936549900859,1.4411601919099912,23.22604,1.401,90.2909758064516,19.2166,1.36061682430886,0.532,39.1320180144577,46.0065834562443,4.94044886042764,1.41634636439863,86.5516837564953,19.79262,1.37921652327834,0.55739315305625,39.1320180144577,45.4053647948173,4.94044886042764,-0.300753699130654,1950,-0.300753699130654,-4.9208685231153515,2.105644435740456,Malpighiales,Rosids
4111,SF-MS1,Lauraceae,indet2,indet2,indet2,24.2,1.198,3.7403820172373634,0.23718232044198895,2.0862577269381335,12.85995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.018355948187606,2034,-0.018355948187606,0.8072607089448341,-0.41681010010703684,Laurales,Early agiosperms
3887,SF-US6,Primulaceae,Myrsine,andina,Myrsine andina,24.7,1.4904,2.689300822561692,0.21310517529215361,1.106938245226147,24.08961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.50296,0.667254383600363,0.492061658348022,13.1026411175007,79.7770540702029,25.0752097642818,1.20627008072575,1933,1.20627008072575,2.422116456279577,1.8244628498296642,Ericales,Superasterids
